part,step_id,variant,model,seed,cv,subset,target,train_mode,test_domain,n_added,n,n_total,n_groups,n_test,R2,RMSE,MAE
sametest,all57,B,Ridge,48,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6133568359495045,4.695454784680099,3.092184640646914
sametest,all57,B,Ridge,48,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9082604299243692,3.5937914976423144,2.9469742325078956
sametest,all57,B,Ridge,48,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7517687301488521,4.432172008420419,3.0539713753471727
sametest,all57,B,Ridge,49,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6072685235380717,4.732279093494818,3.1899675806000585
sametest,all57,B,Ridge,49,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9014556811500894,3.7246916263413663,3.1920644971592416
sametest,all57,B,Ridge,49,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.745350551679383,4.48910467230254,3.190519400747212
sametest,all57,B,Ridge,50,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.5927261398164072,4.819098056721634,3.3248817378916726
sametest,all57,B,Ridge,50,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.8991948756658095,3.7671753128849224,3.1348441955449693
sametest,all57,B,Ridge,50,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7365710621614503,4.5658338393021936,3.274871858326751
sametest,all57,B,Ridge,51,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6146773631928036,4.687429582347506,3.1005182674514242
sametest,all57,B,Ridge,51,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9030092186876495,3.6952153687607434,3.106067299840411
sametest,all57,B,Ridge,51,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7500114709402681,4.447832283141501,3.101978539132736
sametest,all57,B,Random Forest,42,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6419132034946399,4.51873266605909,3.387333091601156
sametest,all57,B,Random Forest,42,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9290953626057732,3.159452618885069,2.508488371877964
sametest,all57,B,Random Forest,42,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7766843090223532,4.20385745762922,3.15605816535821
sametest,all57,B,Random Forest,43,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6715301923247408,4.327830296868952,3.0466786847174783
sametest,all57,B,Random Forest,43,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9350481174209747,3.0239207021178536,2.096107407384281
sametest,all57,B,Random Forest,43,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.795195859601908,4.025851287305188,2.7965283485771635
sametest,all57,B,Random Forest,44,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.7099531924783332,4.066834878733927,2.892850667941691
sametest,all57,B,Random Forest,44,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9404101923177305,2.8964132030526364,1.9476616603524357
sametest,all57,B,Random Forest,44,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.8181063151137753,3.7939986560945878,2.6441167185760976
sametest,all57,B,Random Forest,45,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6622958234951907,4.388243423292651,3.174862023038792
sametest,all57,B,Random Forest,45,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9169784722036374,3.4187700225502997,2.2553555028998806
sametest,all57,B,Random Forest,45,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7818336182420252,4.1551076186230045,2.9328866230022363
sametest,all57,B,Random Forest,46,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6742312874300591,4.30999911035557,3.092564115101054
